threads,buckets,n,generating_random_numbers,bucket_distribution_private_sort,shared_bucket_sort,initial_table_merge_bucket,total_runtime,
1 600 7000000 0.053308 1.348183 0.237702 0.019432 1.678351
1 600 7000000 0.051874 1.322195 0.221063 0.018549 1.632889
1 600 7000000 0.051949 1.316824 0.223380 0.018902 1.630235
1 600 8000000 0.059402 1.520515 0.258722 0.020984 1.881632
1 600 8000000 0.057607 1.523062 0.256426 0.021523 1.880765
1 600 8000000 0.056543 1.519228 0.257618 0.021303 1.876981
1 600 9000000 0.062628 1.725734 0.292076 0.023643 2.128477
1 600 9000000 0.064149 1.724165 0.293127 0.024188 2.129667
1 600 9000000 0.065546 1.727075 0.291659 0.023728 2.133005
1 600 10000000 0.068590 1.943369 0.326910 0.026673 2.393647
1 600 10000000 0.070779 1.926956 0.328730 0.026636 2.379898
1 600 10000000 0.073001 2.280775 0.409721 0.026622 2.817985
1 700 1000000 0.016593 0.175328 0.029044 0.002943 0.230203
1 700 1000000 0.015844 0.173076 0.029059 0.002961 0.227404
1 700 1000000 0.015386 0.183578 0.029644 0.003160 0.239618
1 700 2000000 0.022967 0.358220 0.060151 0.005810 0.455137
1 700 2000000 0.024232 0.354223 0.059979 0.005709 0.452354
1 700 2000000 0.023126 0.355288 0.059364 0.005708 0.452182
1 700 3000000 0.028704 0.538570 0.089992 0.008444 0.675183
1 700 3000000 0.037530 0.541186 0.089204 0.008438 0.693728
1 700 3000000 0.028605 0.540975 0.090498 0.008464 0.679130
1 700 4000000 0.034303 0.735244 0.124191 0.011060 0.917138
1 700 4000000 0.033838 0.737341 0.122582 0.011071 0.917872
1 700 4000000 0.036248 0.732094 0.124007 0.010915 0.916371
1 700 5000000 0.040726 0.926649 0.167161 0.014501 1.164807
1 700 5000000 0.036132 0.928762 0.155831 0.013397 1.149180
1 700 5000000 0.039635 0.928455 0.155533 0.013593 1.151945
1 700 6000000 0.035330 1.130144 0.187636 0.016062 1.388737
1 700 6000000 0.045819 1.180537 0.197356 0.016696 1.457701
1 700 6000000 0.046808 1.154911 0.187768 0.016142 1.423692
1 700 7000000 0.053869 1.325006 0.221066 0.018870 1.638904
1 700 7000000 0.051412 1.348746 0.226607 0.019081 1.665765
1 700 7000000 0.052875 1.326739 0.223242 0.018562 1.641573
1 700 8000000 0.057002 1.526220 0.257410 0.021335 1.885254
1 700 8000000 0.058171 1.522721 0.258403 0.020991 1.882752
1 700 8000000 0.058178 1.524275 0.256810 0.021010 1.883031
1 700 9000000 0.064328 1.726757 0.292644 0.024338 2.133682
1 700 9000000 0.064394 1.749496 0.304323 0.024510 2.167327
1 700 9000000 0.067022 1.792832 0.304180 0.024445 2.216151
1 700 10000000 0.070365 1.941668 0.329812 0.027096 2.398016
1 700 10000000 0.070758 1.957905 0.326742 0.026472 2.410040
1 700 10000000 0.071417 1.942161 0.329861 0.026091 2.396599
1 800 1000000 0.016228 0.173629 0.028864 0.003289 0.228159
1 800 1000000 0.016814 0.173098 0.029182 0.003322 0.229654
1 800 1000000 0.016048 0.173342 0.028552 0.003155 0.227405
1 800 2000000 0.033871 0.354465 0.059111 0.005636 0.463728
1 800 2000000 0.017235 0.356595 0.059171 0.005894 0.447357
1 800 2000000 0.024406 0.351861 0.058409 0.005910 0.447978
1 800 3000000 0.028133 0.545280 0.089802 0.008512 0.682470
1 800 3000000 0.029474 0.542259 0.090182 0.008542 0.680451
1 800 3000000 0.029924 0.542247 0.090505 0.008302 0.682248
1 800 4000000 0.033754 0.734319 0.122229 0.011320 0.914723
1 800 4000000 0.034756 0.737145 0.123949 0.011043 0.920598
